customer_id,total_orders,returned_orders,total_spend,avg_order_value,max_order_value,total_return_cost,avg_return_cost,avg_days_to_return,min_days_to_return,account_age_days,unique_products,unique_categories,unique_payment_methods,return_rate,return_cost_ratio,rapid_returns,rapid_return_ratio,activity_span_days,orders_per_30_days,accounts_same_device,accounts_same_address,accounts_same_payment,is_abuse,abuse_type
USER1034,1,1,607.45672,607.45672,607.45672,200.0,200.0,33.0,33,640,1,1,1,1.0,0.3292415630861734,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER1035,2,0,1745.359596,872.679798,1454.706156,0.0,0.0,0.0,0,290,2,2,2,0.0,0.0,0,0.0,138,0.4316546762589928,1,1,1,0,LEGITIMATE
USER1036,1,1,2158.3019850000005,2158.3019850000005,2158.3019850000005,200.0,200.0,18.0,18,505,1,1,1,1.0,0.09266543856697604,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER1037,3,1,2397.1185130000003,799.0395043333334,1030.582012,200.0,66.66666666666667,3.0,0,1343,3,2,3,0.3333333333333333,0.08343350523362296,0,0.0,867,0.10368663594470046,1,1,1,0,LEGITIMATE
USER1038,1,0,3100.437256,3100.437256,3100.437256,0.0,0.0,0.0,0,470,1,1,1,0.0,0.0,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER1039,4,1,11325.197027,2831.29925675,5098.520396,200.0,50.0,8.25,0,637,3,2,2,0.25,0.01765973691435011,0,0.0,471,0.2542372881355932,1,1,1,0,LEGITIMATE
USER1040,2,1,4434.6220140000005,2217.3110070000002,2282.367192,200.0,100.0,7.0,0,563,2,2,2,0.5,0.045099672388899115,0,0.0,529,0.11320754716981132,1,1,1,0,LEGITIMATE
USER1041,2,1,3711.9691440000006,1855.9845720000003,2546.421264,1749.5466916323878,874.7733458161939,3.0,0,1054,2,1,2,0.5,0.47132576370154966,0,0.0,744,0.08053691275167785,5,5,3,1,COORDINATED_RETURN_ABUSE
USER1042,3,3,2701.0642159999998,900.3547386666665,1787.961384,2046.3486111939612,682.1162037313204,3.3333333333333335,2,785,3,3,2,1.0,0.7576082786452203,3,1.0,661,0.13595166163141995,1,1,1,1,INDIVIDUAL_RETURN_ABUSE
USER1043,3,0,5001.175329000001,1667.0584430000001,2491.3491750000003,0.0,0.0,0.0,0,1361,3,2,2,0.0,0.0,0,0.0,877,0.10250569476082004,1,1,1,0,LEGITIMATE
USER1044,2,2,9381.293233999999,4690.646616999999,8824.21804,6839.031068256032,3419.515534128016,32.5,7,1584,2,1,2,1.0,0.7290072805175501,0,0.0,1008,0.05946481665014866,5,5,1,1,COORDINATED_RETURN_ABUSE
USER1045,2,0,3303.697995,1651.8489975,1921.522371,0.0,0.0,0.0,0,82,2,2,1,0.0,0.0,0,0.0,60,0.9836065573770492,1,1,1,0,LEGITIMATE
USER1046,3,1,5553.943818,1851.314606,3623.24842,200.0,66.66666666666667,7.666666666666667,0,1650,3,3,2,0.3333333333333333,0.03601044709019417,0,0.0,1071,0.08395522388059702,1,1,1,0,LEGITIMATE
USER1048,2,0,3685.854858,1842.927429,2839.41273,0.0,0.0,0.0,0,1713,2,2,2,0.0,0.0,0,0.0,836,0.07168458781362007,1,1,1,0,LEGITIMATE
USER1049,3,1,12559.233479999999,4186.41116,6269.438448,200.0,66.66666666666667,7.0,0,1286,3,2,2,0.3333333333333333,0.015924538732279385,0,0.0,915,0.0982532751091703,1,1,1,0,LEGITIMATE
USER1050,6,1,15619.123214,2603.187202333333,3725.571072,200.0,33.333333333333336,1.8333333333333333,0,1507,5,4,4,0.16666666666666666,0.012804816074485704,0,0.0,992,0.18126888217522658,1,1,1,0,LEGITIMATE
USER1051,2,2,643.923492,321.961746,508.0104,595.8670249402367,297.93351247011833,2.5,1,1108,2,2,2,1.0,0.9253692905185026,2,1.0,852,0.07033997655334115,1,1,1,1,INDIVIDUAL_RETURN_ABUSE
USER1052,2,2,6813.454389999999,3406.7271949999995,4777.497899999999,4714.924715154468,2357.462357577234,4.0,4,987,2,2,2,1.0,0.6920020954531507,2,1.0,313,0.1910828025477707,1,1,1,1,INDIVIDUAL_RETURN_ABUSE
USER1053,7,3,11843.660378,1691.9514825714286,5442.5187000000005,600.0,85.71428571428571,13.714285714285714,0,1667,7,2,4,0.42857142857142855,0.05066001395265608,0,0.0,1197,0.17529215358931552,1,1,1,0,LEGITIMATE
USER1054,2,0,8033.081932,4016.540966,6655.37148,0.0,0.0,0.0,0,1845,2,2,2,0.0,0.0,0,0.0,1239,0.04838709677419355,1,1,1,0,LEGITIMATE
USER1055,3,0,4632.251627,1544.0838756666665,3485.511875,0.0,0.0,0.0,0,1845,2,3,3,0.0,0.0,0,0.0,1009,0.0891089108910891,1,1,1,0,LEGITIMATE
USER1056,2,0,3026.611472,1513.305736,1869.801472,0.0,0.0,0.0,0,680,2,2,2,0.0,0.0,0,0.0,410,0.145985401459854,1,1,1,0,LEGITIMATE
USER1057,5,1,15203.997218,3040.7994436,7661.216,200.0,40.0,3.0,0,1807,5,3,3,0.2,0.01315443545091025,0,0.0,1223,0.12254901960784313,1,1,1,0,LEGITIMATE
USER1058,1,0,3196.0643200000004,3196.0643200000004,3196.0643200000004,0.0,0.0,0.0,0,782,1,1,1,0.0,0.0,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER1059,3,0,3688.067502,1229.355834,1809.84447,0.0,0.0,0.0,0,183,3,3,2,0.0,0.0,0,0.0,179,0.5,1,1,1,0,LEGITIMATE
USER1060,2,0,7390.410605,3695.2053025,6161.864485,0.0,0.0,0.0,0,1064,2,2,2,0.0,0.0,0,0.0,392,0.15267175572519084,1,1,1,0,LEGITIMATE
USER1061,5,3,15527.638949,3105.5277898,6129.330896,600.0,120.0,11.0,0,1213,4,3,2,0.6,0.038640774812621514,0,0.0,386,0.3875968992248062,1,1,1,0,LEGITIMATE
USER1062,2,0,6780.71724,3390.35862,5201.72268,0.0,0.0,0.0,0,259,2,2,2,0.0,0.0,0,0.0,50,1.1764705882352942,1,1,1,0,LEGITIMATE
USER1063,1,1,2543.599716,2543.599716,2543.599716,200.0,200.0,10.0,10,588,1,1,1,1.0,0.0786287239859088,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER1064,5,0,11769.944979,2353.9889958,3886.27302,0.0,0.0,0.0,0,1611,5,3,3,0.0,0.0,0,0.0,800,0.18726591760299627,1,1,1,0,LEGITIMATE
USER1065,5,3,11178.799535,2235.759907,4263.655624999999,600.0,120.0,24.4,0,1028,5,5,3,0.6,0.05367302617078373,0,0.0,710,0.2109704641350211,1,1,1,0,LEGITIMATE
USER1066,1,0,2583.649728,2583.649728,2583.649728,0.0,0.0,0.0,0,49,1,1,1,0.0,0.0,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER1067,4,0,11101.90091,2775.4752275,4479.72525,0.0,0.0,0.0,0,1005,4,3,3,0.0,0.0,0,0.0,449,0.26666666666666666,1,1,1,0,LEGITIMATE
USER1068,1,0,1611.4204799999998,1611.4204799999998,1611.4204799999998,0.0,0.0,0.0,0,798,1,1,1,0.0,0.0,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER1069,2,1,1732.8223240000002,866.4111620000001,1219.254192,200.0,100.0,30.0,0,1151,2,1,2,0.5,0.11541864230968897,0,0.0,419,0.14285714285714285,1,1,1,0,LEGITIMATE
USER1070,3,0,9564.157062,3188.052354,4249.302250000001,0.0,0.0,0.0,0,698,3,3,1,0.0,0.0,0,0.0,588,0.15280135823429541,1,1,1,0,LEGITIMATE
USER1071,5,2,11311.552408,2262.3104816,4003.201244,400.0,80.0,5.2,0,1746,5,3,3,0.4,0.03536207812794143,0,0.0,1034,0.14492753623188406,1,1,1,0,LEGITIMATE
USER1072,3,2,6861.043733,2287.014577666667,5279.36836,801.8159078448497,267.2719692816166,10.0,0,1676,3,2,3,0.6666666666666666,0.11686500466223593,1,0.5,982,0.09155645981688708,1,1,1,1,INDIVIDUAL_RETURN_ABUSE
USER1073,2,2,3054.82824,1527.41412,1750.540164,400.0,200.0,26.5,5,1086,2,1,2,1.0,0.1309402586902889,1,0.5,365,0.16393442622950818,1,1,1,0,LEGITIMATE
USER1074,4,1,6942.27413,1735.5685325,2712.80002,200.0,50.0,14.5,0,1633,4,3,3,0.25,0.028809003541898453,0,0.0,1167,0.10273972602739725,1,1,1,0,LEGITIMATE
USER1075,2,0,2682.233262,1341.116631,1429.05591,0.0,0.0,0.0,0,1485,2,2,1,0.0,0.0,0,0.0,1004,0.05970149253731343,1,1,1,0,LEGITIMATE
USER1076,5,1,9695.416115,1939.083223,4054.184608,200.0,40.0,8.8,0,1982,5,4,3,0.2,0.020628304925517888,0,0.0,1271,0.1179245283018868,1,1,1,0,LEGITIMATE
USER1077,2,1,3432.581692,1716.290846,3182.33806,200.0,100.0,24.5,0,661,2,2,2,0.5,0.058265182869826945,0,0.0,193,0.30927835051546393,1,1,1,0,LEGITIMATE
USER1078,3,1,9283.842048,3094.614016,5212.58525,200.0,66.66666666666667,8.0,0,883,3,3,2,0.3333333333333333,0.021542805119469433,0,0.0,726,0.12379642365887207,1,1,1,0,LEGITIMATE
USER1079,3,0,3557.4617770000004,1185.8205923333335,2150.1958120000004,0.0,0.0,0.0,0,1616,3,2,2,0.0,0.0,0,0.0,1083,0.08302583025830258,1,1,1,0,LEGITIMATE
USER1080,3,1,5908.3382280000005,1969.4460760000002,3747.682980000001,200.0,66.66666666666667,15.333333333333334,0,653,3,3,3,0.3333333333333333,0.033850465610141774,0,0.0,507,0.17716535433070865,1,1,1,0,LEGITIMATE
USER1083,2,1,11615.604424000001,5807.8022120000005,6768.980224,200.0,100.0,24.5,0,318,2,2,2,0.5,0.017218217210183465,0,0.0,101,0.5882352941176471,1,1,1,0,LEGITIMATE
USER1085,2,1,4797.23863,2398.619315,2677.940254,200.0,100.0,24.0,0,866,2,2,2,0.5,0.04169065069001998,0,0.0,289,0.20689655172413793,1,1,1,0,LEGITIMATE
USER1086,3,1,2047.9059539999998,682.635318,1111.29615,200.0,66.66666666666667,9.0,0,961,3,2,2,0.3333333333333333,0.09766073466867806,0,0.0,789,0.11392405063291139,1,1,1,0,LEGITIMATE
USER1087,3,1,4075.177939,1358.3926463333335,2516.0019,200.0,66.66666666666667,4.666666666666667,0,1205,3,2,2,0.3333333333333333,0.04907761157763767,0,0.0,1052,0.08547008547008547,1,1,1,0,LEGITIMATE
USER1088,4,2,6108.959489000001,1527.2398722500002,2770.6381290000004,400.0,100.0,17.25,0,865,4,2,3,0.5,0.06547759904452691,0,0.0,479,0.25,1,1,1,0,LEGITIMATE
USER1089,3,3,4211.978566,1403.9928553333332,3379.539834,600.0,200.0,36.666666666666664,17,1325,3,3,2,1.0,0.14245086735325044,0,0.0,712,0.12622720897615708,1,1,1,0,LEGITIMATE
USER1091,5,0,11268.831833,2253.7663666,5965.76575,0.0,0.0,0.0,0,1439,5,4,3,0.0,0.0,0,0.0,829,0.18072289156626506,1,1,1,0,LEGITIMATE
USER1092,5,3,10944.156144,2188.8312288,6678.86282,600.0,120.0,19.6,0,1597,5,2,3,0.6,0.05482377920283444,0,0.0,846,0.1770956316410862,1,1,1,0,LEGITIMATE
USER1093,3,2,3309.54182,1103.1806066666666,2113.807556,0.0,0.0,0.0,0,940,3,3,2,0.6666666666666666,0.0,2,1.0,823,0.10922330097087378,1,1,1,0,HIGH_RETURN_LEGITIMATE
USER1094,1,0,1635.89248,1635.89248,1635.89248,0.0,0.0,0.0,0,406,1,1,1,0.0,0.0,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER1095,3,2,7948.844229999999,2649.614743333333,6263.286419999999,4649.406663570501,1549.802221190167,3.6666666666666665,0,1155,3,3,2,0.6666666666666666,0.5849160618877169,1,0.5,285,0.3146853146853147,4,4,3,1,COORDINATED_RETURN_ABUSE
USER1096,2,1,3230.9086260000004,1615.4543130000002,1649.06208,200.0,100.0,14.0,0,1447,2,2,1,0.5,0.061902091068297506,0,0.0,1018,0.058881256133464184,1,1,1,0,LEGITIMATE
USER1097,2,0,4339.81848,2169.90924,3963.97224,0.0,0.0,0.0,0,869,2,1,2,0.0,0.0,0,0.0,234,0.2553191489361702,1,1,1,0,LEGITIMATE
USER1098,2,1,4698.37583,2349.187915,3856.270482,200.0,100.0,5.0,0,96,2,2,1,0.5,0.042567901597603784,0,0.0,11,5.0,1,1,1,0,LEGITIMATE
USER1099,5,1,9787.156922,1957.4313844,2915.69808,200.0,40.0,1.8,0,653,5,3,3,0.2,0.020434943630098668,0,0.0,554,0.2702702702702703,1,1,1,0,LEGITIMATE
USER1100,4,2,15318.472294000001,3829.6180735000003,6003.628496,400.0,100.0,11.0,0,1462,4,2,3,0.5,0.026112264481927064,0,0.0,926,0.12944983818770225,1,1,1,0,LEGITIMATE
USER1102,5,1,17423.749548000003,3484.7499096000006,8152.841860000001,200.0,40.0,2.6,0,1500,5,3,3,0.2,0.011478585562139071,0,0.0,1214,0.12345679012345678,1,1,1,0,LEGITIMATE
USER1103,1,0,4309.496421,4309.496421,4309.496421,0.0,0.0,0.0,0,531,1,1,1,0.0,0.0,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER1104,1,1,3399.6514150000003,3399.6514150000003,3399.6514150000003,200.0,200.0,45.0,45,387,1,1,1,1.0,0.058829560912497254,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER1105,1,0,3625.96773,3625.96773,3625.96773,0.0,0.0,0.0,0,518,1,1,1,0.0,0.0,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER1106,2,0,5128.270558,2564.135279,2674.375002,0.0,0.0,0.0,0,1319,2,2,2,0.0,0.0,0,0.0,441,0.13574660633484162,1,1,1,0,LEGITIMATE
USER1107,1,0,215.539707,215.539707,215.539707,0.0,0.0,0.0,0,35,1,1,1,0.0,0.0,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER1108,1,0,2012.3943,2012.3943,2012.3943,0.0,0.0,0.0,0,159,1,1,1,0.0,0.0,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER1109,2,1,2345.745288,1172.872644,1303.949988,200.0,100.0,18.5,0,656,2,1,2,0.5,0.08526074890702284,0,0.0,435,0.13761467889908258,1,1,1,0,LEGITIMATE
USER1110,2,0,8853.760995,4426.8804975,6018.1777950000005,0.0,0.0,0.0,0,389,2,2,1,0.0,0.0,0,0.0,326,0.1834862385321101,1,1,1,0,LEGITIMATE
USER1111,3,1,4312.825916999999,1437.6086389999998,2202.614016,200.0,66.66666666666667,19.333333333333332,0,284,3,2,2,0.3333333333333333,0.04637330693354764,0,0.0,185,0.4838709677419355,1,1,1,0,LEGITIMATE
USER1112,3,0,7762.922257,2587.6407523333332,4349.5603200000005,0.0,0.0,0.0,0,835,3,3,3,0.0,0.0,0,0.0,715,0.12569832402234637,1,1,1,0,LEGITIMATE
USER1113,1,1,2836.378566,2836.378566,2836.378566,1585.4516088154514,1585.4516088154514,3.0,3,892,1,1,1,1.0,0.5589703813942344,1,1.0,0,30.0,5,3,5,1,COORDINATED_RETURN_ABUSE
USER1114,1,0,4536.25596,4536.25596,4536.25596,0.0,0.0,0.0,0,661,1,1,1,0.0,0.0,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER1115,1,0,2835.1617,2835.1617,2835.1617,0.0,0.0,0.0,0,722,1,1,1,0.0,0.0,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER1116,1,1,3023.157735,3023.157735,3023.157735,200.0,200.0,18.0,18,476,1,1,1,1.0,0.0661559923534721,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER1117,1,1,3241.375504,3241.375504,3241.375504,200.0,200.0,37.0,37,894,1,1,1,1.0,0.06170220011633678,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER1118,2,1,4612.281677999999,2306.1408389999997,2596.042998,200.0,100.0,22.0,0,1627,2,1,2,0.5,0.04336248606713999,0,0.0,1319,0.045454545454545456,1,1,1,0,LEGITIMATE
USER1119,2,0,2851.7041529999997,1425.8520764999998,1744.8404399999995,0.0,0.0,0.0,0,1082,2,2,2,0.0,0.0,0,0.0,567,0.1056338028169014,1,1,1,0,LEGITIMATE
USER1120,4,3,9038.226098000001,2259.5565245000003,3609.908952,600.0,150.0,35.25,0,1341,4,4,3,0.75,0.06638470796086517,0,0.0,849,0.1411764705882353,1,1,1,0,LEGITIMATE
USER1121,4,1,6687.131670000001,1671.7829175000002,2815.350384,200.0,50.0,2.25,0,759,4,2,3,0.25,0.029908189320878138,0,0.0,390,0.3069053708439898,1,1,1,0,LEGITIMATE
USER1122,1,0,2306.023264,2306.023264,2306.023264,0.0,0.0,0.0,0,161,1,1,1,0.0,0.0,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER1123,2,0,2789.529561,1394.7647805,1981.96635,0.0,0.0,0.0,0,1175,2,1,2,0.0,0.0,0,0.0,1115,0.053763440860215055,1,1,1,0,LEGITIMATE
USER1124,4,1,7633.0630280000005,1908.2657570000001,4439.6934,200.0,50.0,13.5,0,900,4,2,3,0.25,0.026201801199118826,0,0.0,323,0.37037037037037035,1,1,1,0,LEGITIMATE
USER1125,2,1,9430.624497,4715.3122485,4815.073995,3281.9111469957447,1640.9555734978724,0.5,0,820,2,1,2,0.5,0.34800570715542345,1,1.0,413,0.14492753623188406,1,1,1,1,INDIVIDUAL_RETURN_ABUSE
USER1126,3,0,3001.900397,1000.6334656666667,2066.299645,0.0,0.0,0.0,0,1589,3,3,2,0.0,0.0,0,0.0,780,0.11523687580025609,1,1,1,0,LEGITIMATE
USER1127,5,3,6180.170893,1236.0341786000001,2603.863068,600.0,120.0,18.6,0,1004,5,4,3,0.6,0.0970846939976357,0,0.0,962,0.1557632398753894,1,1,1,0,LEGITIMATE
USER1128,2,1,6140.72879,3070.364395,4744.64952,200.0,100.0,15.0,0,790,2,1,1,0.5,0.03256942406016925,0,0.0,746,0.08032128514056225,1,1,1,0,LEGITIMATE
USER1129,4,0,5473.1934439999995,1368.2983609999999,2663.454992,0.0,0.0,0.0,0,901,4,3,3,0.0,0.0,0,0.0,634,0.1889763779527559,1,1,1,0,LEGITIMATE
USER1130,2,1,2706.1591799999997,1353.0795899999998,1600.24608,200.0,100.0,25.0,0,674,2,2,2,0.5,0.07390548252967145,0,0.0,599,0.1,1,1,1,0,LEGITIMATE
USER1131,4,0,7860.224695999999,1965.0561739999998,4321.534788,0.0,0.0,0.0,0,1919,4,3,3,0.0,0.0,0,0.0,1104,0.1085972850678733,1,1,1,0,LEGITIMATE
USER1132,3,1,7781.013621000001,2593.6712070000003,5769.902160000001,200.0,66.66666666666667,4.666666666666667,0,636,3,3,2,0.3333333333333333,0.025703592069319162,0,0.0,433,0.2073732718894009,1,1,1,0,LEGITIMATE
USER1133,2,0,4498.000416999999,2249.0002084999996,3936.414876,0.0,0.0,0.0,0,1418,2,1,2,0.0,0.0,0,0.0,1000,0.059940059940059943,1,1,1,0,LEGITIMATE
USER1134,1,0,1616.130618,1616.130618,1616.130618,0.0,0.0,0.0,0,825,1,1,1,0.0,0.0,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER1135,5,5,5704.766166,1140.9532332,2693.3029200000005,2466.4589621127498,493.29179242255,15.8,2,681,5,4,3,1.0,0.43235058025912954,3,0.6,629,0.23809523809523808,5,4,1,1,COORDINATED_RETURN_ABUSE
USER1136,1,1,2543.422542,2543.422542,2543.422542,200.0,200.0,39.0,39,833,1,1,1,1.0,0.07863420123764871,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER1137,5,1,8849.792823,1769.9585646,3023.546985000001,200.0,40.0,11.0,0,1661,5,4,3,0.2,0.022599399104599807,0,0.0,1154,0.12987012987012986,1,1,1,0,LEGITIMATE
USER1138,3,2,13796.408544999998,4598.802848333333,6206.32389,400.0,133.33333333333334,18.0,0,848,3,3,1,0.6666666666666666,0.02899305269884642,0,0.0,693,0.12968299711815562,1,1,1,0,LEGITIMATE
USER1139,3,3,8001.875148,2667.291716,3638.037508,600.0,200.0,28.333333333333332,8,780,3,3,2,1.0,0.07498242460705787,0,0.0,314,0.2857142857142857,1,1,1,0,LEGITIMATE
USER1140,3,2,10858.386862,3619.4622873333333,4418.23648,400.0,133.33333333333334,6.0,0,1200,3,3,3,0.6666666666666666,0.03683788440065988,0,0.0,823,0.10922330097087378,1,1,1,0,LEGITIMATE
USER1141,2,1,6075.8578019999995,3037.9289009999998,5706.94716,200.0,100.0,11.0,0,832,2,2,2,0.5,0.03291716273118928,0,0.0,748,0.0801068090787717,1,1,1,0,LEGITIMATE
USER1142,3,2,1588.479579,529.493193,928.42443,400.0,133.33333333333334,31.0,0,1794,3,3,3,0.6666666666666666,0.25181312072756584,0,0.0,993,0.09054325955734406,1,1,1,0,LEGITIMATE
USER1144,3,2,5304.50532,1768.1684400000001,2231.39587,400.0,133.33333333333334,24.666666666666668,0,1068,3,2,3,0.6666666666666666,0.07540759710275867,0,0.0,383,0.234375,1,1,1,0,LEGITIMATE
USER1145,3,0,3895.940417,1298.6468056666665,1858.807724,0.0,0.0,0.0,0,1316,3,3,1,0.0,0.0,0,0.0,1105,0.081374321880651,1,1,1,0,LEGITIMATE
USER1147,2,1,4968.848082,2484.424041,4544.333310000001,200.0,100.0,21.0,0,968,2,1,2,0.5,0.040250777785803916,0,0.0,936,0.064034151547492,1,1,1,0,LEGITIMATE
USER1148,1,0,3644.9315,3644.9315,3644.9315,0.0,0.0,0.0,0,550,1,1,1,0.0,0.0,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER1149,7,2,19808.49487,2829.7849814285714,7369.8807,400.0,57.142857142857146,9.857142857142858,0,1675,7,3,4,0.2857142857142857,0.020193356568741664,0,0.0,1036,0.20250723240115717,1,1,1,0,LEGITIMATE
USER1150,4,4,6322.032015999999,1580.5080039999998,2330.0298,4405.67398522732,1101.41849630683,2.5,1,1468,4,3,2,1.0,0.6968762534067054,4,1.0,1150,0.10425716768027801,1,1,1,1,INDIVIDUAL_RETURN_ABUSE
USER1151,1,0,531.1012000000001,531.1012000000001,531.1012000000001,0.0,0.0,0.0,0,536,1,1,1,0.0,0.0,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER1152,2,0,8216.63622,4108.31811,8029.6398,0.0,0.0,0.0,0,182,2,2,1,0.0,0.0,0,0.0,132,0.45112781954887216,1,1,1,0,LEGITIMATE
USER1154,5,1,8405.046681,1681.0093362,2677.42176,200.0,40.0,5.4,0,1617,5,4,4,0.2,0.023795227747171153,0,0.0,1105,0.13562386980108498,1,1,1,0,LEGITIMATE
USER1155,1,0,2658.9701159999995,2658.9701159999995,2658.9701159999995,0.0,0.0,0.0,0,180,1,1,1,0.0,0.0,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER1156,1,1,273.144714,273.144714,273.144714,200.0,200.0,52.0,52,700,1,1,1,1.0,0.7322125955547505,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER1158,2,1,545.393704,272.696852,465.327096,347.80415259203335,173.90207629601667,0.5,0,991,2,2,2,0.5,0.637712078524532,1,1.0,597,0.10033444816053512,1,1,1,1,INDIVIDUAL_RETURN_ABUSE
USER1159,3,1,6566.464591000001,2188.8215303333336,3863.456165,200.0,66.66666666666667,13.666666666666666,0,659,3,2,3,0.3333333333333333,0.030457790067751234,0,0.0,337,0.26627218934911245,1,1,1,0,LEGITIMATE
USER1160,3,1,4245.7927629999995,1415.2642543333332,2718.56178,200.0,66.66666666666667,14.0,0,1061,3,2,2,0.3333333333333333,0.04710545501488011,0,0.0,572,0.15706806282722513,1,1,1,0,LEGITIMATE
USER1161,2,2,5441.058358,2720.529179,2748.471448,400.0,200.0,15.5,8,278,2,2,2,1.0,0.073515109319105,0,0.0,226,0.2643171806167401,1,1,1,0,LEGITIMATE
USER1162,1,1,210.948873,210.948873,210.948873,200.0,200.0,17.0,17,739,1,1,1,1.0,0.9480970301272954,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER1163,1,0,3353.27304,3353.27304,3353.27304,0.0,0.0,0.0,0,414,1,1,1,0.0,0.0,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER1164,3,1,5829.876598000001,1943.2921993333337,1980.938934,200.0,66.66666666666667,10.0,0,803,3,3,2,0.3333333333333333,0.03430604347073351,0,0.0,474,0.18947368421052632,1,1,1,0,LEGITIMATE
USER1165,4,3,10841.411958,2710.3529895,5655.92648,1878.50894561888,469.62723640472,14.25,0,596,4,2,3,0.75,0.17327161378022418,1,0.3333333333333333,538,0.22263450834879406,5,1,5,1,COORDINATED_RETURN_ABUSE
USER1166,1,0,334.249162,334.249162,334.249162,0.0,0.0,0.0,0,859,1,1,1,0.0,0.0,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER1167,4,1,7716.85872,1929.21468,4543.186656,200.0,50.0,7.0,0,1035,4,2,3,0.25,0.025917281533437222,0,0.0,523,0.22900763358778625,1,1,1,0,LEGITIMATE
USER1168,1,0,2006.550728,2006.550728,2006.550728,0.0,0.0,0.0,0,77,1,1,1,0.0,0.0,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER1169,4,1,6458.831609999999,1614.7079024999998,3269.638192,200.0,50.0,3.0,0,1004,4,2,3,0.25,0.030965352880596313,0,0.0,381,0.31413612565445026,1,1,1,0,LEGITIMATE
USER1170,5,3,15166.005638999999,3033.2011278,4490.231129999999,600.0,120.0,21.2,0,1102,5,3,3,0.6,0.039562163847353164,0,0.0,855,0.17523364485981308,1,1,1,0,LEGITIMATE
USER1171,3,2,2475.467829,825.1559430000001,1116.322872,400.0,133.33333333333334,23.666666666666668,0,758,3,1,2,0.6666666666666666,0.16158561840877794,0,0.0,468,0.19189765458422176,1,1,1,0,LEGITIMATE
USER1172,3,2,5362.752132,1787.584044,2168.029584,0.0,0.0,0.0,0,1419,3,3,2,0.6666666666666666,0.0,2,1.0,531,0.16917293233082706,1,1,1,0,HIGH_RETURN_LEGITIMATE
USER1173,2,0,10089.278793,5044.6393965,5798.806848,0.0,0.0,0.0,0,849,2,2,2,0.0,0.0,0,0.0,495,0.12096774193548387,1,1,1,0,LEGITIMATE
USER1174,2,1,2098.949448,1049.474724,1535.343984,200.0,100.0,20.0,0,559,2,2,2,0.5,0.09528576316622182,0,0.0,28,2.0689655172413794,1,1,1,0,LEGITIMATE
USER1175,1,1,3387.13824,3387.13824,3387.13824,200.0,200.0,10.0,10,11,1,1,1,1.0,0.05904689617864548,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER1176,3,3,4142.842855000001,1380.9476183333336,3548.5519890000005,400.0,133.33333333333334,12.333333333333334,0,1540,3,3,2,1.0,0.09655205712599976,2,0.6666666666666666,715,0.12569832402234637,1,1,1,0,HIGH_RETURN_LEGITIMATE
USER1177,4,2,6987.391893999999,1746.8479734999999,4592.713889999999,400.0,100.0,14.0,0,568,4,4,3,0.5,0.05724596617279701,1,0.5,525,0.22813688212927757,1,1,1,0,LEGITIMATE
USER1178,1,0,1050.374,1050.374,1050.374,0.0,0.0,0.0,0,820,1,1,1,0.0,0.0,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER1179,2,1,8474.456064,4237.228032,7151.28936,200.0,100.0,28.5,0,824,2,2,2,0.5,0.023600334757721154,0,0.0,33,1.7647058823529411,1,1,1,0,LEGITIMATE
USER1180,4,3,9925.508376000002,2481.3770940000004,6831.365285000001,600.0,150.0,40.25,0,1599,4,3,3,0.75,0.060450304132613215,0,0.0,987,0.1214574898785425,1,1,1,0,LEGITIMATE
USER1181,3,0,5780.771302,1926.9237673333334,2878.56144,0.0,0.0,0.0,0,1099,3,2,2,0.0,0.0,0,0.0,515,0.1744186046511628,1,1,1,0,LEGITIMATE
